user_id,artist_id,artist_name,long_rank,medium_rank,short_rank,appears_long_term,appears_medium_term,appears_short_term,churned_artist,rank_change_long_to_medium,historical_best_rank,historical_avg_rank,historical_presence_count,is_long_only,is_medium_only,is_present_in_both_historical_windows,long_rank_score,medium_rank_score,historical_affinity_score
19c73ab40cc6,2D4FOOOtWycb3Aw9nY5n3c,Declan McKenna,999,50,999,0,1,0,1,999,50,50.0,1,0,1,0,0.0,0.02,0.02
2a37e50ec865,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,1,15,33,1,1,1,0,14,1,8.0,2,0,0,1,1.0,0.72,0.86
2a37e50ec865,7CajNmpbOovFoOoasH2HaY,Calvin Harris,2,4,2,1,1,1,0,2,2,3.0,2,0,0,1,0.98,0.94,0.96
2a37e50ec865,18oYqNtcLUHrqO7LfX7qni,Nicholas Britell,3,5,7,1,1,1,0,2,3,4.0,2,0,0,1,0.96,0.92,0.94
2a37e50ec865,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,4,2,9,1,1,1,0,-2,2,3.0,2,0,0,1,0.94,0.98,0.96
2a37e50ec865,0OcclcP5o8VKH2TRqSY2A7,Howard Shore,5,34,999,1,1,0,1,29,5,19.5,2,0,0,1,0.92,0.34,0.63
2a37e50ec865,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,6,9,4,1,1,1,0,3,6,7.5,2,0,0,1,0.9,0.84,0.87
2a37e50ec865,4q3ewBCX7sLwd24euuV69X,Bad Bunny,7,1,5,1,1,1,0,-6,1,4.0,2,0,0,1,0.88,1.0,0.94
2a37e50ec865,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,8,6,16,1,1,1,0,-2,6,7.0,2,0,0,1,0.86,0.9,0.88
2a37e50ec865,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,9,3,8,1,1,1,0,-6,3,6.0,2,0,0,1,0.84,0.96,0.8999999999999999
2a37e50ec865,6jJ0s89eD6GaHleKKya26X,Katy Perry,10,46,999,1,1,0,1,36,10,28.0,2,0,0,1,0.82,0.1,0.45999999999999996
2a37e50ec865,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,11,7,17,1,1,1,0,-4,7,9.0,2,0,0,1,0.8,0.88,0.8400000000000001
2a37e50ec865,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,12,14,11,1,1,1,0,2,12,13.0,2,0,0,1,0.78,0.74,0.76
2a37e50ec865,53A0W3U0s8diEn9RhXQhVz,Keane,13,11,1,1,1,1,0,-2,11,12.0,2,0,0,1,0.76,0.8,0.78
2a37e50ec865,25uiPmTg16RbhZWAqwLBy5,Charli xcx,14,16,999,1,1,0,1,2,14,15.0,2,0,0,1,0.74,0.7,0.72
2a37e50ec865,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,15,999,34,1,0,1,0,999,15,15.0,1,1,0,0,0.72,0.0,0.72
2a37e50ec865,3dRfiJ2650SZu6GbydcHNb,John Williams,16,24,999,1,1,0,1,8,16,20.0,2,0,0,1,0.7,0.54,0.62
2a37e50ec865,0LcJLqbBmaGUft1e9Mm8HV,ABBA,17,50,999,1,1,0,1,33,17,33.5,2,0,0,1,0.68,0.02,0.35000000000000003
2a37e50ec865,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,18,17,999,1,1,0,1,-1,17,17.5,2,0,0,1,0.66,0.68,0.67
2a37e50ec865,4VMYDCV2IEDYJArk749S6m,Daddy Yankee,19,8,15,1,1,1,0,-11,8,13.5,2,0,0,1,0.64,0.86,0.75
2a37e50ec865,06HL4z0CvFAxyc27GXpf02,Taylor Swift,20,13,999,1,1,0,1,-7,13,16.5,2,0,0,1,0.62,0.76,0.69
2a37e50ec865,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,21,999,999,1,0,0,1,999,21,21.0,1,1,0,0,0.6,0.0,0.6
2a37e50ec865,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,22,36,999,1,1,0,1,14,22,29.0,2,0,0,1,0.58,0.3,0.43999999999999995
2a37e50ec865,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,23,999,999,1,0,0,1,999,23,23.0,1,1,0,0,0.56,0.0,0.56
